metric,HOTA,DetA,AssA,DetRe,DetPr,AssRe,AssPr,LocA,OWTA,HOTA(0),LocA(0),HOTALocA(0),MOTA,MOTP,MODA,CLR_Re,CLR_Pr,MTR,PTR,MLR,CLR_TP,CLR_FN,CLR_FP,IDSW,MT,PT,ML,Frag,sMOTA,IDF1,IDR,IDP,IDTP,IDFN,IDFP,Dets,GT_Dets,IDs,GT_IDs
macaques_0.01_0.4_0.7_0.1_doublekalman,70.192,66.782,74.135,74.8,76.201,80.421,79.696,83.27,74.443,87.718,80.178,70.33,81.294,80.941,81.479,89.82,91.503,80.952,9.5238,9.5238,11135,1262,1034,23,34,4,4,56,64.175,86.852,86.053,87.665,10668,1729,1501,12169,12397,46,42
macaques_0.01_0.4_0.7_0.1_singlekalman,70.073,65.792,75.002,78.163,71.666,80.781,80.764,83.034,76.542,88.079,79.736,70.231,78.817,80.673,79.043,94.055,86.236,90.476,9.5238,0,11660,737,1861,28,38,4,0,103,60.64,87.206,91.159,83.581,11301,1096,2220,13521,12397,59,42
macaques_0.01_0.4_0.7_0.2_doublekalman,71.078,66.9,75.881,74.667,76.418,81.226,81.092,83.22,75.249,88.866,80.211,71.28,81.899,80.821,82.028,89.869,91.976,80.952,9.5238,9.5238,11141,1256,972,16,34,4,4,49,64.663,87.556,86.553,88.583,10730,1667,1383,12113,12397,47,42
macaques_0.01_0.4_0.7_0.2_singlekalman,70.573,66.265,75.561,78.202,72.112,80.394,81.571,82.931,76.843,88.793,79.615,70.693,80.173,80.503,80.423,94.434,87.08,90.476,9.5238,0,11707,690,1737,31,38,4,0,86,61.761,87.458,91.151,84.052,11300,1097,2144,13444,12397,61,42
macaques_0.01_0.4_0.7_0.3_doublekalman,71.086,66.806,75.978,74.03,76.999,80.818,82.701,83.202,74.978,89.205,79.968,71.335,81.617,80.873,81.689,88.917,92.483,76.19,14.286,9.5238,11023,1374,896,9,32,6,4,55,64.609,87.465,85.779,89.219,10634,1763,1285,11919,12397,50,42
macaques_0.01_0.4_0.7_0.3_singlekalman,71.296,67.094,76.141,78.199,73.065,80.253,83.092,82.897,77.138,90.038,79.547,71.623,81.6,80.491,81.826,94.426,88.227,90.476,9.5238,0,11706,691,1562,28,38,4,0,80,63.179,88.167,91.264,85.273,11314,1083,1954,13268,12397,66,42
macaques_0.01_0.4_0.7_0.4_doublekalman,71.464,67.125,76.427,73.958,77.477,80.709,83.321,83.171,75.163,89.78,79.91,71.743,82.238,80.819,82.31,88.884,93.113,76.19,16.667,7.1429,11019,1378,815,9,32,7,3,58,65.189,89.068,87.045,91.186,10791,1606,1043,11834,12397,55,42
macaques_0.01_0.4_0.7_0.4_singlekalman,72.015,68.014,76.629,78.227,74.119,80.689,83.494,82.902,77.4,91.075,79.565,72.464,83.077,80.477,83.278,94.41,89.453,90.476,9.5238,0,11704,693,1380,25,38,4,0,79,64.645,89.274,91.748,86.931,11374,1023,1710,13084,12397,67,42
macaques_0.01_0.4_0.7_0.5_doublekalman,72.235,67.835,77.268,74.125,78.194,81.168,84.124,83.148,75.66,90.87,79.9,72.605,83.456,80.792,83.52,89.159,94.052,76.19,16.667,7.1429,11053,1344,699,8,32,7,3,50,66.33,90.14,87.795,92.614,10884,1513,868,11752,12397,56,42
macaques_0.01_0.4_0.7_0.5_singlekalman,72.357,68.694,76.606,78.254,74.877,80.666,83.499,82.892,77.4,91.476,79.584,72.8,84.303,80.455,84.488,94.499,90.421,90.476,9.5238,0,11715,682,1241,23,38,4,0,76,65.833,89.717,91.74,87.782,11373,1024,1583,12956,12397,67,42
macaques_0.01_0.4_0.7_0.6_doublekalman,72.026,67.991,76.641,73.978,78.688,80.445,84.243,83.323,75.278,89.993,80.374,72.331,83.891,80.952,83.964,88.989,94.655,78.571,14.286,7.1429,11032,1365,623,9,33,6,3,39,66.94,89.431,86.755,92.278,10755,1642,900,11655,12397,55,42
macaques_0.01_0.4_0.7_0.6_singlekalman,72.092,69.087,75.636,78.166,75.434,79.761,83.393,82.923,76.863,90.863,79.65,72.373,85.045,80.477,85.198,94.41,91.11,90.476,9.5238,0,11704,693,1142,19,38,4,0,76,66.613,89.411,91.03,87.848,11285,1112,1561,12846,12397,69,42
macaques_0.01_0.4_0.7_0.7_doublekalman,72.152,68.338,76.508,74.049,79.102,79.989,84.678,83.367,75.251,90.098,80.453,72.487,84.448,80.993,84.496,89.054,95.131,78.571,14.286,7.1429,11040,1357,565,6,33,6,3,38,67.522,89.068,86.222,92.107,10689,1708,916,11605,12397,56,42
macaques_0.01_0.4_0.7_0.7_singlekalman,72.089,69.677,74.995,78.24,76.091,78.691,83.877,82.968,76.574,90.669,79.753,72.311,86.069,80.494,86.222,94.523,91.928,90.476,9.5238,0,11718,679,1029,19,38,4,0,75,67.632,88.435,89.683,87.221,11118,1279,1629,12747,12397,74,42
macaques_0.01_0.4_0.7_0.8_doublekalman,72.057,68.213,76.445,74.015,78.951,79.925,84.547,83.347,75.203,90.024,80.403,72.382,84.391,80.951,84.44,89.094,95.035,78.571,14.286,7.1429,11045,1352,577,6,33,6,3,39,67.42,89.046,86.263,92.015,10694,1703,928,11622,12397,56,42
macaques_0.01_0.4_0.7_0.8_singlekalman,72.012,69.091,75.445,77.713,75.924,79.164,83.89,83.026,76.546,90.492,79.873,72.278,85.48,80.525,85.609,93.982,91.82,90.476,7.1429,2.381,11651,746,1038,16,38,3,1,59,67.177,88.081,89.118,87.068,11048,1349,1641,12689,12397,74,42
macaques_0.01_0.4_0.7_0.9_doublekalman,72.041,68.201,76.422,73.995,78.964,79.889,84.564,83.356,75.182,89.97,80.44,72.372,84.399,80.95,84.464,89.086,95.068,78.571,14.286,7.1429,11044,1353,573,8,33,6,3,34,67.429,88.99,86.19,91.977,10685,1712,932,11617,12397,57,42
macaques_0.01_0.4_0.7_0.9_singlekalman,71.943,69.21,75.174,77.673,76.113,78.835,83.864,83.032,76.389,90.353,79.88,72.174,85.674,80.53,85.803,93.926,92.04,90.476,7.1429,2.381,11644,753,1007,16,38,3,1,57,67.386,88.015,88.917,87.131,11023,1374,1628,12651,12397,74,42
macaques_0.01_0.4_0.7_0_doublekalman,68.133,66.118,70.584,74.978,75.172,78.675,76.408,83.238,72.72,85.145,80.011,68.125,80.084,80.934,80.286,90.014,90.247,78.571,19.048,2.381,11159,1238,1206,25,33,8,1,67,62.922,83.2,83.093,83.308,10301,2096,2064,12365,12397,48,42
macaques_0.01_0.4_0.7_0_singlekalman,68.271,64.794,72.326,78.066,70.564,78.344,78.493,83.017,75.111,85.685,79.662,68.259,77.035,80.653,77.317,93.974,84.943,90.476,9.5238,0,11650,747,2065,35,38,4,0,115,58.853,83.984,88.449,79.949,10965,1432,2750,13715,12397,59,42
macaques_0.01_0.4_0.7_1_doublekalman,71.757,67.853,76.208,73.596,78.966,79.659,84.534,83.36,74.874,89.598,80.422,72.056,83.891,80.963,83.956,88.578,95.041,78.571,14.286,7.1429,10981,1416,573,8,33,6,3,32,67.029,88.698,85.682,91.934,10622,1775,932,11554,12397,57,42
macaques_0.01_0.4_0.7_1_singlekalman,71.46,69.571,73.825,78.063,76.105,77.399,83.587,82.924,75.886,89.832,79.625,71.529,85.9,80.454,86.053,94.313,91.947,90.476,9.5238,0,11692,705,1024,19,38,4,0,71,67.466,87.19,88.312,86.096,10948,1449,1768,12716,12397,76,42
macaques_0.01_0.4_0.8_0.1_doublekalman,68.79,65.107,73.037,75.056,73.747,81.292,77.993,83.202,74.015,86.033,80.051,68.87,78.446,80.868,78.559,90.167,88.595,80.952,16.667,2.381,11178,1219,1439,14,34,7,1,60,61.195,84.145,84.892,83.411,10524,1873,2093,12617,12397,45,42
macaques_0.01_0.4_0.8_0.1_singlekalman,69.156,64.642,74.386,78.334,70.146,80.703,80.236,82.978,76.305,86.8,79.624,69.114,76.841,80.588,77.115,94.394,84.528,90.476,9.5238,0,11702,695,2142,34,38,4,0,90,58.517,86.346,91.385,81.833,11329,1068,2515,13844,12397,56,42
macaques_0.01_0.4_0.8_0.2_doublekalman,69.407,66.058,73.289,74.901,75.046,81.192,78.271,83.13,74.066,86.966,79.965,69.542,80.358,80.746,80.495,90.151,90.326,83.333,11.905,4.7619,11176,1221,1197,17,35,5,2,55,63,86.088,86.005,86.172,10662,1735,1711,12373,12397,43,42
macaques_0.01_0.4_0.8_0.2_singlekalman,68.562,64.685,73.052,78.3,70.157,80.37,79.061,82.904,75.604,86.147,79.566,68.543,77.325,80.461,77.599,94.604,84.764,90.476,9.5238,0,11728,669,2108,34,38,4,0,90,58.841,85.541,90.506,81.093,11220,1177,2616,13836,12397,56,42
macaques_0.01_0.4_0.8_0.3_doublekalman,69.564,65.874,73.812,75.03,74.698,81.454,78.808,83.144,74.396,87.195,79.974,69.733,80.108,80.775,80.229,90.336,89.937,83.333,14.286,2.381,11199,1198,1253,15,35,6,1,53,62.741,86.506,86.698,86.315,10748,1649,1704,12452,12397,46,42
macaques_0.01_0.4_0.8_0.3_singlekalman,69.087,64.421,74.486,78.393,69.796,80.87,80.051,82.936,76.385,86.796,79.604,69.093,76.962,80.477,77.228,94.773,84.379,90.476,9.5238,0,11749,648,2175,33,38,4,0,85,58.459,86.364,91.683,81.629,11366,1031,2558,13924,12397,57,42
macaques_0.01_0.4_0.8_0.4_doublekalman,70.108,66.45,74.325,74.91,75.532,81.242,79.584,83.127,74.594,87.942,79.953,70.312,81.189,80.733,81.302,90.24,90.988,83.333,9.5238,7.1429,11187,1210,1108,14,35,4,3,45,63.802,87.186,86.827,87.548,10764,1633,1531,12295,12397,48,42
macaques_0.01_0.4_0.8_0.4_singlekalman,69.758,64.843,75.43,78.333,70.334,81.202,80.94,82.92,76.841,87.923,79.512,69.91,77.72,80.504,77.995,94.684,85.015,90.476,9.5238,0,11738,659,2069,34,38,4,0,74,59.261,87.407,92.377,82.943,11452,945,2355,13807,12397,59,42
macaques_0.01_0.4_0.8_0.5_doublekalman,71.035,66.779,75.929,75.002,75.896,81.48,81.301,83.182,75.44,88.961,80.094,71.253,81.826,80.793,81.899,90.361,91.437,80.952,11.905,7.1429,11202,1195,1049,9,34,5,3,42,64.471,88.283,87.763,88.809,10880,1517,1371,12251,12397,48,42
macaques_0.01_0.4_0.8_0.5_singlekalman,70.269,65.85,75.387,78.365,71.47,80.831,81.152,82.911,76.833,88.449,79.544,70.356,79.713,80.491,79.898,94.773,86.434,90.476,9.5238,0,11749,648,1844,23,38,4,0,73,61.224,87.818,92.055,83.955,11412,985,2181,13593,12397,59,42
macaques_0.01_0.4_0.8_0.6_doublekalman,71.399,67.355,76.045,74.419,77.241,80.588,82.915,83.154,75.205,89.755,79.888,71.704,82.746,80.782,82.81,89.578,92.976,78.571,14.286,7.1429,11105,1292,839,8,33,6,3,48,65.53,89.027,87.4,90.715,10835,1562,1109,11944,12397,53,42
macaques_0.01_0.4_0.8_0.6_singlekalman,71.031,67.235,75.432,78.402,73.051,80.409,81.905,82.924,76.876,89.548,79.601,71.281,81.875,80.483,82.076,94.7,88.238,90.476,9.5238,0,11740,657,1565,25,38,4,0,74,63.392,88.522,91.764,85.502,11376,1021,1929,13305,12397,64,42
macaques_0.01_0.4_0.8_0.7_doublekalman,71.691,67.485,76.513,74.553,77.27,80.765,83.302,83.159,75.506,90.026,80.007,72.028,83.222,80.771,83.319,89.901,93.178,76.19,16.667,7.1429,11145,1252,816,12,32,7,3,43,65.935,88.751,87.19,90.369,10809,1588,1152,11961,12397,56,42
macaques_0.01_0.4_0.8_0.7_singlekalman,71.996,68.371,76.2,78.358,74.425,80.213,83.209,82.92,77.248,90.895,79.577,72.332,83.948,80.473,84.182,94.733,89.979,90.476,9.5238,0,11744,653,1308,29,38,4,0,75,65.449,88.915,91.264,86.684,11314,1083,1738,13052,12397,66,42
macaques_0.01_0.4_0.8_0.8_doublekalman,71.798,68.247,75.899,74.452,78.358,80.125,83.209,83.15,75.151,90.157,80.012,72.136,84.625,80.74,84.722,89.869,94.584,76.19,16.667,7.1429,11141,1256,638,12,32,7,3,42,67.316,88.906,86.69,91.239,10747,1650,1032,11779,12397,57,42
macaques_0.01_0.4_0.8_0.8_singlekalman,72.351,69.345,75.892,78.255,75.631,80.062,83.182,82.877,77.039,91.427,79.505,72.689,85.601,80.453,85.787,94.628,91.456,90.476,7.1429,2.381,11731,666,1096,23,38,3,1,70,67.104,89.7,91.256,88.197,11313,1084,1514,12827,12397,70,42
macaques_0.01_0.4_0.8_0.9_doublekalman,71.485,68.218,75.274,74.391,78.413,79.28,83.254,83.179,74.81,89.657,80.05,71.77,84.545,80.769,84.641,89.756,94.609,76.19,16.667,7.1429,11127,1270,634,12,32,7,3,42,67.283,88.029,85.771,90.409,10633,1764,1128,11761,12397,59,42
macaques_0.01_0.4_0.8_0.9_singlekalman,72.322,69.345,75.817,77.961,75.951,79.897,83.375,82.936,76.858,91.333,79.607,72.707,85.94,80.482,86.126,94.386,91.953,90.476,7.1429,2.381,11701,696,1024,23,38,3,1,63,67.518,89.507,90.691,88.354,11243,1154,1482,12725,12397,71,42
macaques_0.01_0.4_0.8_0_doublekalman,66.555,65.003,68.522,75.136,73.563,77.72,74.142,83.208,71.72,83.283,79.949,66.584,78.132,80.896,78.325,90.232,88.343,83.333,14.286,2.381,11186,1211,1476,24,35,6,1,67,60.894,81.536,82.407,80.682,10216,2181,2446,12662,12397,43,42
macaques_0.01_0.4_0.8_0_singlekalman,66.964,63.791,70.697,78.189,69.261,78.325,76.859,82.952,74.313,84.212,79.521,66.966,75.01,80.589,75.381,94.136,83.387,88.095,11.905,0,11670,727,2325,46,37,5,0,102,56.737,83.162,88.521,78.414,10974,1423,3021,13995,12397,53,42
macaques_0.01_0.4_0.8_1_doublekalman,71.506,68.157,75.387,74.292,78.429,79.402,83.294,83.158,74.816,89.742,80.003,71.797,84.48,80.754,84.577,89.651,94.644,76.19,16.667,7.1429,11114,1283,629,12,32,7,3,43,67.226,88.078,85.755,90.531,10631,1766,1112,11743,12397,58,42
macaques_0.01_0.4_0.8_1_singlekalman,72.579,69.658,76.008,77.931,76.349,79.874,83.618,82.949,76.941,91.55,79.658,72.927,86.424,80.465,86.553,94.313,92.398,90.476,7.1429,2.381,11692,705,962,16,38,3,1,58,68,89.505,90.433,88.596,11211,1186,1443,12654,12397,71,42
macaques_0.01_0.4_0.9_0.1_doublekalman,67.303,64.222,70.897,74.963,72.699,80.108,76.261,83.172,72.872,84.246,79.922,67.331,76.906,80.843,77.059,90.086,87.366,80.952,16.667,2.381,11168,1229,1615,19,34,7,1,61,59.648,83.431,84.73,82.172,10504,1893,2279,12783,12397,43,42
macaques_0.01_0.4_0.9_0.1_singlekalman,67.359,63.106,72.3,78.268,68.412,79.85,77.917,82.964,75.191,84.564,79.487,67.217,73.994,80.603,74.284,94.345,82.465,90.476,9.5238,0,11696,701,2487,36,38,4,0,83,55.693,84.334,90.409,79.024,11208,1189,2975,14183,12397,54,42
macaques_0.01_0.4_0.9_0.2_doublekalman,68.572,64.537,73.217,74.915,73.088,81.421,78.073,83.11,74.036,85.937,79.878,68.645,77.769,80.741,77.914,90.207,88.007,83.333,11.905,4.7619,11183,1214,1524,18,35,5,2,54,60.396,84.99,86.053,83.954,10668,1729,2039,12707,12397,43,42
macaques_0.01_0.4_0.9_0.2_singlekalman,68.066,63.074,73.857,78.221,68.352,80.49,79.362,82.894,75.976,85.532,79.428,67.936,74.228,80.482,74.429,94.434,82.519,90.476,9.5238,0,11707,690,2480,25,38,4,0,78,55.796,84.946,91.078,79.587,11291,1106,2896,14187,12397,56,42
macaques_0.01_0.4_0.9_0.3_doublekalman,68.711,64.492,73.567,74.878,73.046,81.964,78.335,83.085,74.195,86.154,79.845,68.789,77.89,80.702,78.019,90.264,88.055,83.333,9.5238,7.1429,11190,1207,1518,16,35,4,3,52,60.471,85.624,86.698,84.577,10748,1649,1960,12708,12397,44,42
macaques_0.01_0.4_0.9_0.3_singlekalman,68.439,63.186,74.517,78.246,68.47,81.266,79.775,82.903,76.33,86.136,79.429,68.417,74.502,80.504,74.704,94.491,82.685,90.476,9.5238,0,11714,683,2453,25,38,4,0,71,56.08,85.635,91.748,80.285,11374,1023,2793,14167,12397,55,42
macaques_0.01_0.4_0.9_0.4_doublekalman,68.025,64.229,72.409,75.009,72.602,80.661,77.705,83.117,73.671,85.18,79.931,68.085,77.341,80.719,77.406,90.361,87.461,83.333,11.905,4.7619,11202,1195,1606,8,35,5,2,49,59.919,83.134,84.512,81.8,10477,1920,2331,12808,12397,46,42
macaques_0.01_0.4_0.9_0.4_singlekalman,68.579,63.529,74.42,78.272,68.843,81.135,79.794,82.899,76.293,86.3,79.459,68.574,75.22,80.494,75.397,94.547,83.157,90.476,9.5238,0,11721,676,2374,22,38,4,0,76,56.777,86.034,91.925,80.851,11396,1001,2699,14095,12397,54,42
macaques_0.01_0.4_0.9_0.5_doublekalman,68.451,64.791,72.687,75.075,73.238,81.315,77.751,83.098,73.844,85.773,79.92,68.55,78.374,80.711,78.471,90.49,88.275,83.333,11.905,4.7619,11218,1179,1490,12,35,5,2,48,60.919,84.477,85.537,83.444,10604,1793,2104,12708,12397,45,42
macaques_0.01_0.4_0.9_0.5_singlekalman,67.95,63.325,73.283,78.216,68.643,81.216,78.523,82.895,75.682,85.605,79.442,68.006,74.784,80.496,74.97,94.458,82.897,90.476,9.5238,0,11710,687,2416,23,38,4,0,71,56.361,84.93,90.853,79.732,11263,1134,2863,14126,12397,54,42
macaques_0.01_0.4_0.9_0.6_doublekalman,69.205,65.813,73.131,75.571,74.071,80.905,78.433,83.133,74.316,86.743,79.974,69.373,79.914,80.762,80.019,91.022,89.216,83.333,11.905,4.7619,11284,1113,1364,13,35,5,2,44,62.404,85.837,86.706,84.986,10749,1648,1899,12648,12397,46,42
macaques_0.01_0.4_0.9_0.6_singlekalman,67.744,63.292,72.88,78.398,68.487,80.413,78.468,82.938,75.561,85.14,79.576,67.751,74.695,80.536,74.913,94.692,82.721,90.476,9.5238,0,11739,658,2452,27,38,4,0,73,56.265,84.076,90.159,78.761,11177,1220,3014,14191,12397,58,42
macaques_0.01_0.4_0.9_0.7_doublekalman,69.044,66.214,72.356,75.589,74.602,79.815,78.138,83.185,73.931,86.429,80.044,69.181,80.552,80.818,80.673,90.998,89.81,80.952,11.905,7.1429,11281,1116,1280,15,34,5,3,43,63.096,84.927,85.488,84.372,10598,1799,1963,12561,12397,47,42
macaques_0.01_0.4_0.9_0.7_singlekalman,68.965,64.576,74.052,78.392,69.986,79.812,80.039,82.936,76.162,86.73,79.552,68.995,77.228,80.535,77.422,94.716,84.56,90.476,9.5238,0,11742,655,2144,24,38,4,0,72,58.791,85.439,90.57,80.858,11228,1169,2658,13886,12397,57,42
macaques_0.01_0.4_0.9_0.8_doublekalman,71.137,67.034,75.843,74.622,76.606,80.54,82.75,83.16,75.209,89.325,80.024,71.481,82.544,80.766,82.649,90.03,92.423,78.571,14.286,7.1429,11161,1236,915,13,33,6,3,42,65.228,88.416,87.271,89.591,10819,1578,1257,12076,12397,56,42
macaques_0.01_0.4_0.9_0.8_singlekalman,70.545,66.04,75.734,78.307,71.723,80.077,82.526,82.885,76.986,89.012,79.477,70.744,79.931,80.454,80.221,94.7,86.738,90.476,9.5238,0,11740,657,1795,36,38,4,0,73,61.42,87.46,91.474,83.783,11340,1057,2195,13535,12397,66,42
macaques_0.01_0.4_0.9_0.9_doublekalman,71.467,67.369,76.163,74.615,77.045,80.507,83.115,83.164,75.364,89.732,80.028,71.81,83.052,80.754,83.149,89.998,92.929,78.571,14.286,7.1429,11157,1240,849,12,33,6,3,37,65.732,88.514,87.118,89.955,10800,1597,1206,12006,12397,58,42
macaques_0.01_0.4_0.9_0.9_singlekalman,71.521,67.556,76.085,77.716,74.094,80.565,82.75,83.023,76.874,89.979,79.823,71.824,82.81,80.544,83.06,93.974,89.595,90.476,7.1429,2.381,11650,747,1353,31,38,3,1,56,64.527,88.496,90.659,86.434,11239,1158,1764,13003,12397,70,42
macaques_0.01_0.4_0.9_0_doublekalman,66.464,64.658,68.699,75.174,73.092,78.228,74.237,83.204,71.831,83.11,79.937,66.436,77.551,80.893,77.728,90.288,87.788,80.952,16.667,2.381,11193,1204,1557,22,34,7,1,65,60.3,81.958,83.125,80.824,10305,2092,2445,12750,12397,42,42
macaques_0.01_0.4_0.9_0_singlekalman,65.681,62.385,69.574,78.247,67.584,77.749,75.734,82.965,73.742,82.303,79.502,65.433,72.09,80.606,72.542,94.16,81.328,90.476,7.1429,2.381,11673,724,2680,56,38,3,1,93,53.829,80.561,86.916,75.071,10775,1622,3578,14353,12397,53,42
macaques_0.01_0.4_0.9_1_doublekalman,71.516,67.7,75.878,74.346,77.857,80.35,83.061,83.273,75.09,89.577,80.243,71.879,83.609,80.875,83.682,89.586,93.817,78.571,14.286,7.1429,11106,1291,732,9,33,6,3,33,66.475,88.187,86.198,90.269,10686,1711,1152,11838,12397,55,42
macaques_0.01_0.4_0.9_1_singlekalman,71.485,68.028,75.493,77.623,74.735,79.876,82.723,82.997,76.527,90.041,79.733,71.792,83.859,80.549,84.053,93.958,90.463,90.476,7.1429,2.381,11648,749,1228,24,38,3,1,57,65.583,88.403,90.111,86.758,11171,1226,1705,12876,12397,71,42
macaques_0.01_0.5_0.7_0.1_doublekalman,70.503,67.096,74.435,74.736,76.684,80.951,79.96,83.284,74.562,88.147,80.212,70.705,81.826,80.964,81.971,89.715,92.054,80.952,9.5238,9.5238,11122,1275,960,18,34,4,4,53,64.748,87.61,86.497,88.752,10723,1674,1359,12082,12397,42,42
macaques_0.01_0.5_0.7_0.1_singlekalman,71.483,68.219,75.269,77.613,75.105,81.078,80.912,83.147,76.409,89.688,80.008,71.757,83.222,80.788,83.415,93.377,90.36,90.476,7.1429,2.381,11576,821,1235,24,38,3,1,79,65.282,88.884,90.369,87.448,11203,1194,1608,12811,12397,52,42
macaques_0.01_0.5_0.7_0.2_doublekalman,71.28,67.184,75.99,74.648,76.81,81.334,81.262,83.223,75.293,89.137,80.217,71.503,82.359,80.834,82.455,89.82,92.422,80.952,9.5238,9.5238,11135,1262,913,12,34,4,4,48,65.144,88.1,86.86,89.376,10768,1629,1280,12048,12397,43,42
macaques_0.01_0.5_0.7_0.2_singlekalman,71.647,67.385,76.549,77.563,74.085,81.573,82.041,83.072,77.031,90.028,79.929,71.958,82.359,80.647,82.576,93.636,89.437,90.476,7.1429,2.381,11608,789,1371,27,38,3,1,67,64.237,89.289,91.385,87.287,11329,1068,1650,12979,12397,54,42
macaques_0.01_0.5_0.7_0.3_doublekalman,71.231,67.059,76.002,74.03,77.337,80.841,82.721,83.209,74.989,89.386,79.99,71.5,82.02,80.879,82.076,88.901,92.871,76.19,14.286,9.5238,11021,1376,846,7,32,6,4,55,65.021,87.644,85.771,89.601,10633,1764,1234,11867,12397,46,42
macaques_0.01_0.5_0.7_0.3_singlekalman,71.948,67.822,76.682,77.605,74.55,80.804,83.282,83.052,77.119,90.591,79.906,72.388,83.189,80.613,83.383,93.74,90.05,90.476,7.1429,2.381,11621,776,1284,24,38,3,1,64,65.016,88.839,90.659,87.09,11239,1158,1666,12905,12397,58,42
macaques_0.01_0.5_0.7_0.4_doublekalman,71.573,67.319,76.44,73.958,77.739,80.717,83.342,83.181,75.169,89.9,79.937,71.864,82.552,80.83,82.617,88.876,93.42,76.19,16.667,7.1429,11018,1379,776,8,32,7,3,57,65.515,89.215,87.045,91.496,10791,1606,1003,11794,12397,50,42
macaques_0.01_0.5_0.7_0.4_singlekalman,72.583,68.547,77.209,77.601,75.417,81.15,83.796,83.041,77.383,91.577,79.879,73.151,84.254,80.607,84.44,93.668,91.032,90.476,7.1429,2.381,11612,785,1144,23,38,3,1,64,66.089,89.715,91.014,88.452,11283,1114,1473,12756,12397,59,42
macaques_0.01_0.5_0.7_0.5_doublekalman,72.378,68.092,77.283,74.123,78.538,81.181,84.138,83.155,75.666,91.05,79.912,72.76,83.859,80.799,83.924,89.151,94.462,76.19,16.667,7.1429,11052,1345,648,8,32,7,3,50,66.741,90.327,87.787,93.017,10883,1514,817,11700,12397,51,42
macaques_0.01_0.5_0.7_0.5_singlekalman,73.041,69.323,77.323,77.627,76.298,81.365,83.717,83.023,77.452,92.181,79.862,73.618,85.642,80.569,85.819,93.781,92.175,90.476,7.1429,2.381,11626,771,987,22,38,3,1,60,67.42,90.564,91.353,89.788,11325,1072,1288,12613,12397,58,42
macaques_0.01_0.5_0.7_0.6_doublekalman,72.103,68.117,76.661,73.973,78.865,80.462,84.262,83.331,75.286,90.073,80.399,72.417,84.061,80.961,84.117,88.957,94.84,78.571,14.286,7.1429,11028,1369,600,7,33,6,3,40,67.124,89.532,86.755,92.492,10755,1642,873,11628,12397,51,42
macaques_0.01_0.5_0.7_0.6_singlekalman,72.569,69.338,76.332,77.565,76.388,80.437,83.631,83.049,76.922,91.289,79.918,72.956,85.585,80.609,85.714,93.627,92.207,90.476,7.1429,2.381,11607,790,981,16,38,3,1,62,67.429,89.95,90.643,89.268,11237,1160,1351,12588,12397,60,42
macaques_0.01_0.5_0.7_0.7_doublekalman,72.211,68.443,76.515,74.046,79.25,79.992,84.689,83.373,75.253,90.156,80.473,72.551,84.609,81.001,84.658,89.046,95.303,78.571,14.286,7.1429,11039,1358,544,6,33,6,3,38,67.691,89.141,86.214,92.273,10688,1709,895,11583,12397,52,42
macaques_0.01_0.5_0.7_0.7_singlekalman,72.436,69.87,75.481,77.599,77.033,79.109,84.066,83.1,76.509,90.895,80.019,72.733,86.529,80.639,86.682,93.708,93.025,90.476,7.1429,2.381,11617,780,871,19,38,3,1,58,68.386,88.567,88.892,88.245,11020,1377,1468,12488,12397,66,42
macaques_0.01_0.5_0.7_0.8_doublekalman,72.116,68.319,76.452,74.013,79.098,79.927,84.558,83.353,75.205,90.082,80.422,72.446,84.553,80.958,84.601,89.086,95.207,78.571,14.286,7.1429,11044,1353,556,6,33,6,3,39,67.589,89.119,86.255,92.181,10693,1704,907,11600,12397,52,42
macaques_0.01_0.5_0.7_0.8_singlekalman,72.379,69.643,75.607,77.59,76.735,79.257,83.998,83.071,76.569,90.889,79.964,72.678,86.303,80.591,86.432,93.773,92.74,90.476,7.1429,2.381,11625,772,910,16,38,3,1,56,68.103,88.441,88.933,87.954,11025,1372,1510,12535,12397,66,42
macaques_0.01_0.5_0.7_0.9_doublekalman,72.138,68.298,76.519,73.997,79.095,79.986,84.576,83.363,75.231,90.096,80.449,72.481,84.545,80.96,84.601,89.078,95.215,78.571,14.286,7.1429,11043,1354,555,7,33,6,3,35,67.584,89.144,86.271,92.214,10695,1702,903,11598,12397,52,42
macaques_0.01_0.5_0.7_0.9_singlekalman,72.254,69.604,75.39,77.554,76.73,78.99,83.956,83.075,76.441,90.698,79.957,72.519,86.255,80.595,86.376,93.724,92.729,90.476,7.1429,2.381,11619,778,911,15,38,3,1,54,68.068,88.29,88.763,87.821,11004,1393,1526,12530,12397,66,42
macaques_0.01_0.5_0.7_0_doublekalman,68.33,66.223,70.87,74.909,75.39,78.882,76.76,83.259,72.835,85.416,80.048,68.374,80.237,80.966,80.407,89.885,90.461,78.571,16.667,4.7619,11143,1254,1175,21,33,7,2,63,63.129,83.69,83.423,83.958,10342,2055,1976,12318,12397,44,42
macaques_0.01_0.5_0.7_0_singlekalman,69.222,66.574,72.354,77.492,73.25,78.696,78.697,83.165,74.851,86.572,80.031,69.285,80.326,80.812,80.592,93.192,88.09,90.476,7.1429,2.381,11553,844,1562,33,38,3,1,92,62.444,85.544,88.021,83.202,10912,1485,2203,13115,12397,52,42
