metric,HOTA,DetA,AssA,DetRe,DetPr,AssRe,AssPr,LocA,OWTA,HOTA(0),LocA(0),HOTALocA(0),MOTA,MOTP,MODA,CLR_Re,CLR_Pr,MTR,PTR,MLR,CLR_TP,CLR_FN,CLR_FP,IDSW,MT,PT,ML,Frag,sMOTA,IDF1,IDR,IDP,IDTP,IDFN,IDFP,Dets,GT_Dets,IDs,GT_IDs
lemurs_0.02_0.4_0.9_0.5_doublekalman,69.057,63.999,76.986,70.417,75.118,80.493,83.025,81.024,72.956,89,76.407,68.003,80.17,78.135,80.319,87.03,92.841,78.667,14.667,6.6667,23291,3471,1796,40,59,11,5,139,61.14,86.293,83.592,89.174,22371,4391,2716,25087,26762,77,75
lemurs_0.02_0.4_0.9_0.5_singlekalman,67.161,62.099,75.256,71.975,70.691,78.856,82.438,80.615,72.858,87.322,75.154,65.626,75.484,77.822,75.757,88.786,87.203,80,16,4,23761,3001,3487,73,60,12,3,152,55.793,83.303,84.059,82.56,22496,4266,4752,27248,26762,92,75
lemurs_0.02_0.4_0.9_0.6_doublekalman,68.768,63.742,76.659,70.51,74.652,80.235,82.63,81.001,72.843,88.733,76.309,67.711,79.729,78.11,79.93,87.191,92.313,78.667,14.667,6.6667,23334,3428,1943,54,59,11,5,139,60.643,86.155,83.764,88.685,22417,4345,2860,25277,26762,77,75
lemurs_0.02_0.4_0.9_0.6_singlekalman,67.252,62.013,75.529,72.017,70.561,78.968,82.526,80.664,73.021,87.306,75.355,65.789,75.514,77.82,75.787,88.925,87.127,80,16,4,23798,2964,3516,73,60,12,3,159,55.79,84,84.867,83.151,22712,4050,4602,27314,26762,92,75
lemurs_0.02_0.4_0.9_0.7_doublekalman,68.438,63.152,76.618,69.573,74.995,79.956,82.939,81.09,72.342,87.843,76.476,67.179,79.183,78.196,79.385,86.077,92.786,78.667,12,9.3333,23036,3726,1791,54,59,9,7,136,60.415,84.979,81.907,88.291,21920,4842,2907,24827,26762,82,75
lemurs_0.02_0.4_0.9_0.7_singlekalman,67.168,62.869,74.385,71.441,72.344,77.931,81.936,80.765,72.156,86.821,75.486,65.538,77.072,78.004,77.341,88.046,89.159,80,14.667,5.3333,23563,3199,2865,72,60,11,4,159,57.705,82.798,82.281,83.321,22020,4742,4408,26428,26762,94,75
lemurs_0.02_0.4_0.9_0.8_doublekalman,68.731,63.813,76.503,69.585,75.929,79.881,83.435,81.126,72.289,88.082,76.523,67.403,80.282,78.212,80.472,86.059,93.904,78.667,12,9.3333,23031,3731,1495,51,59,9,7,129,61.532,85.587,82.012,89.489,21948,4814,2578,24526,26762,84,75
lemurs_0.02_0.4_0.9_0.8_singlekalman,67.528,63.499,74.45,71.353,73.289,77.878,82.72,80.801,72.142,87.298,75.532,65.938,78.32,78.025,78.578,87.968,90.355,80,14.667,5.3333,23542,3220,2513,69,60,11,4,145,58.989,83.636,82.531,84.771,22087,4675,3968,26055,26762,98,75
lemurs_0.02_0.4_0.9_0.9_doublekalman,69.374,64.035,77.574,69.428,76.443,80.739,84.328,81.133,72.741,89.112,76.616,68.274,80.655,78.242,80.816,85.819,94.491,78.667,12,9.3333,22967,3795,1339,43,59,9,7,134,61.983,86.199,82.243,90.554,22010,4752,2296,24306,26762,85,75
lemurs_0.02_0.4_0.9_0.9_singlekalman,67.808,63.785,74.705,71.322,73.701,78.063,82.963,80.814,72.259,87.547,75.65,66.23,78.724,78.028,78.978,87.875,90.806,78.667,16,5.3333,23517,3245,2381,68,59,12,4,149,59.416,83.768,82.415,85.165,22056,4706,3842,25898,26762,101,75
lemurs_0.02_0.4_0.9_0_doublekalman,68.281,62.803,76.681,70.09,73.837,80.293,83.296,80.982,72.642,88.233,76.218,67.249,78.271,78.101,78.44,86.683,91.316,78.667,14.667,6.6667,23198,3564,2206,45,59,11,5,151,59.289,85.937,83.757,88.234,22415,4347,2989,25404,26762,80,75
lemurs_0.02_0.4_0.9_0_singlekalman,66.194,60.773,74.737,71.948,68.996,78.303,82.355,80.58,72.575,86.143,75.026,64.63,72.842,77.828,73.137,88.708,85.068,80,16,4,23740,3022,4167,79,60,12,3,160,53.173,82.416,84.179,80.725,22528,4234,5379,27907,26762,96,75
lemurs_0.02_0.4_0.9_1_doublekalman,69.43,64.059,77.649,69.305,76.661,80.794,84.241,81.182,72.717,89.043,76.75,68.34,80.76,78.279,80.913,85.659,94.751,78.667,12,9.3333,22924,3838,1270,41,59,9,7,129,62.154,86.361,82.217,90.944,22003,4759,2191,24194,26762,85,75
lemurs_0.02_0.4_0.9_1_singlekalman,67.94,63.888,74.867,71.223,73.945,78.096,83.226,80.803,72.291,87.872,75.617,66.445,78.925,78.06,79.168,87.744,91.097,78.667,16,5.3333,23482,3280,2295,65,59,12,4,147,59.674,83.919,82.374,85.522,22045,4717,3732,25777,26762,103,75
lemurs_0.02_0.5_0.7_0.1_doublekalman,69.634,63.843,78.362,69.649,75.829,81.383,84.835,81.067,73.237,89.605,76.546,68.589,80.342,78.141,80.461,86.156,93.8,78.667,13.333,8,23057,3705,1524,32,59,10,6,142,61.509,87.502,83.936,91.384,22463,4299,2118,24581,26762,83,75
lemurs_0.02_0.5_0.7_0.1_singlekalman,68.472,63.353,76.552,71.245,73.195,79.708,83.947,80.798,73.152,88.77,75.604,67.113,78.092,78.002,78.286,87.811,90.215,78.667,16,5.3333,23500,3262,2549,52,59,12,4,167,58.775,85.452,84.314,86.621,22564,4198,3485,26049,26762,97,75
lemurs_0.02_0.5_0.7_0.2_doublekalman,69.594,64.129,77.934,69.632,76.269,80.872,84.98,81.097,73.026,89.429,76.612,68.514,80.913,78.153,81.029,86.163,94.376,78.667,13.333,8,23059,3703,1374,31,59,10,6,139,62.089,87.145,83.353,91.299,22307,4455,2126,24433,26762,86,75
lemurs_0.02_0.5_0.7_0.2_singlekalman,68.996,63.725,77.199,71.269,73.663,80.306,84.422,80.806,73.497,89.705,75.636,67.85,78.682,78.007,78.866,87.807,90.758,78.667,16,5.3333,23499,3263,2393,49,59,12,4,167,59.371,86.379,84.975,87.83,22741,4021,3151,25892,26762,98,75
lemurs_0.02_0.5_0.7_0.3_doublekalman,69.393,64.911,76.645,69.666,77.37,79.765,84.169,81.136,72.41,88.888,76.693,68.171,82.034,78.222,82.135,86.088,95.609,78.667,13.333,8,23039,3723,1058,27,59,10,6,138,63.286,86.581,82.27,91.368,22017,4745,2080,24097,26762,84,75
lemurs_0.02_0.5_0.7_0.3_singlekalman,68.709,63.943,76.35,71.2,74.067,79.454,84.217,80.819,73.04,89.407,75.535,67.534,79.168,78.048,79.351,87.74,91.273,78.667,16,5.3333,23481,3281,2245,49,59,12,4,155,59.907,85.349,83.697,87.068,22399,4363,3327,25726,26762,99,75
lemurs_0.02_0.5_0.7_0.4_doublekalman,69.009,64.415,76.379,69.278,77.196,79.482,84.378,81.173,72.08,88.372,76.703,67.784,81.571,78.263,81.694,85.719,95.516,78.667,12,9.3333,22940,3822,1077,33,59,9,7,129,62.938,85.744,81.347,90.644,21770,4992,2247,24017,26762,87,75
lemurs_0.02_0.5_0.7_0.4_singlekalman,68.515,63.886,76.008,71.138,74.066,79.17,83.907,80.841,72.836,88.984,75.654,67.32,79.318,78.054,79.501,87.774,91.387,80,14.667,5.3333,23490,3272,2214,49,60,11,4,147,60.054,85.057,83.376,86.808,22313,4449,3391,25704,26762,98,75
lemurs_0.02_0.5_0.7_0.5_doublekalman,68.716,64.205,76.043,69.252,76.93,79.041,84.362,81.179,71.885,87.935,76.68,67.429,81.051,78.288,81.186,85.603,95.094,78.667,12,9.3333,22909,3853,1182,36,59,9,7,126,62.466,85.486,81.22,90.225,21736,5026,2355,24091,26762,85,75
lemurs_0.02_0.5_0.7_0.5_singlekalman,68.177,63.988,75.271,71.127,74.182,78.327,83.845,80.813,72.435,88.38,75.616,66.83,79.336,78.047,79.546,87.714,91.481,78.667,16,5.3333,23474,3288,2186,56,59,12,4,146,60.08,84.701,82.957,86.52,22201,4561,3459,25660,26762,97,75
lemurs_0.02_0.5_0.7_0.6_doublekalman,69.777,64.642,77.757,69.18,77.656,80.67,85.214,81.21,72.692,89.381,76.954,68.783,81.758,78.321,81.836,85.461,95.931,78.667,12,9.3333,22871,3891,970,21,59,9,7,131,63.231,87.2,82.442,92.542,22063,4699,1778,23841,26762,83,75
lemurs_0.02_0.5_0.7_0.6_singlekalman,68.546,63.888,76.125,71.08,74.121,79.121,84.298,80.835,72.844,88.908,75.716,67.318,79.131,78.078,79.329,87.613,91.361,78.667,16,5.3333,23447,3315,2217,53,59,12,4,149,59.924,85.168,83.421,86.99,22325,4437,3339,25664,26762,100,75
lemurs_0.02_0.5_0.7_0.7_doublekalman,69.885,64.663,77.915,69.169,77.702,80.879,85.089,81.22,72.779,89.516,76.997,68.925,81.829,78.324,81.903,85.461,96.004,78.667,12,9.3333,22871,3891,952,20,59,9,7,131,63.304,87.477,82.673,92.872,22125,4637,1698,23823,26762,84,75
lemurs_0.02_0.5_0.7_0.7_singlekalman,69.025,64.231,76.696,71.076,74.576,79.629,84.624,80.842,73.146,89.548,75.79,67.869,79.628,78.084,79.777,87.542,91.853,78.667,16,5.3333,23428,3334,2078,40,59,12,4,141,60.442,86.194,84.172,88.316,22526,4236,2980,25506,26762,100,75
lemurs_0.02_0.5_0.7_0.8_doublekalman,69.8,64.719,77.668,69.188,77.776,80.7,84.932,81.251,72.67,89.297,77.048,68.802,81.829,78.327,81.896,85.427,96.031,78.667,12,9.3333,22862,3900,945,18,59,9,7,128,63.314,87.002,82.199,92.401,21998,4764,1809,23807,26762,85,75
lemurs_0.02_0.5_0.7_0.8_singlekalman,68.87,64.283,76.301,71.033,74.733,79.299,84.417,80.907,72.929,89.076,75.928,67.634,79.639,78.099,79.781,87.415,91.968,78.667,16,5.3333,23394,3368,2043,38,59,12,4,134,60.494,85.691,83.57,87.923,22365,4397,3072,25437,26762,101,75
lemurs_0.02_0.5_0.7_0.9_doublekalman,69.793,64.707,77.67,69.172,77.777,80.702,84.936,81.25,72.661,89.286,77.051,68.796,81.836,78.323,81.903,85.42,96.046,78.667,12,9.3333,22860,3902,941,18,59,9,7,128,63.32,87.004,82.191,92.416,21996,4766,1805,23801,26762,85,75
lemurs_0.02_0.5_0.7_0.9_singlekalman,68.962,64.271,76.504,71.017,74.734,79.509,84.451,80.907,73.022,89.224,75.924,67.743,79.658,78.098,79.789,87.408,91.982,78.667,16,5.3333,23392,3370,2039,35,59,12,4,134,60.514,85.897,83.761,88.144,22416,4346,3015,25431,26762,101,75
lemurs_0.02_0.5_0.7_0_doublekalman,69.09,63.24,77.901,69.429,75.267,81.07,84.17,81.087,72.897,88.71,76.575,67.93,79.303,78.172,79.463,85.853,93.073,78.667,12,9.3333,22976,3786,1710,43,59,9,7,142,60.562,86.686,83.323,90.331,22299,4463,2387,24686,26762,84,75
lemurs_0.02_0.5_0.7_0_singlekalman,68.307,62.941,76.671,71.328,72.531,79.944,83.676,80.746,73.254,88.843,75.422,67.007,76.926,78.011,77.169,87.755,89.236,78.667,16,5.3333,23485,3277,2833,65,59,12,4,165,57.63,85.392,84.684,86.112,22663,4099,3655,26318,26762,96,75
lemurs_0.02_0.5_0.7_1_doublekalman,69.447,64.258,77.426,68.775,77.706,80.421,84.903,81.326,72.338,88.613,77.177,68.389,81.018,78.468,81.093,84.799,95.812,77.333,13.333,9.3333,22694,4068,992,20,58,10,7,115,62.759,86.572,81.597,92.194,21837,4925,1849,23686,26762,86,75
lemurs_0.02_0.5_0.7_1_singlekalman,68.993,64.221,76.635,70.97,74.72,79.593,84.657,80.909,73.061,89.149,75.946,67.706,79.594,78.112,79.736,87.359,91.975,78.667,16,5.3333,23379,3383,2040,38,59,12,4,137,60.473,85.744,83.592,88.009,22371,4391,3048,25419,26762,103,75
lemurs_0.02_0.5_0.8_0.1_doublekalman,69.337,63.022,78.682,69.675,74.64,81.837,84.691,81.043,73.405,89.393,76.48,68.368,78.955,78.126,79.082,86.216,92.358,78.667,13.333,8,23073,3689,1909,34,59,10,6,142,60.096,87.284,84.381,90.393,22582,4180,2400,24982,26762,79,75
lemurs_0.02_0.5_0.8_0.1_singlekalman,68.233,62.485,77.053,71.876,71.293,80.272,83.806,80.65,73.721,88.945,75.279,66.957,76.485,77.801,76.717,88.768,88.047,80,16,4,23756,3006,3225,62,60,12,3,163,56.78,85.496,85.846,85.149,22974,3788,4007,26981,26762,91,75
lemurs_0.02_0.5_0.8_0.2_doublekalman,69.527,63.328,78.735,69.868,74.822,81.788,84.769,81.027,73.532,89.709,76.47,68.601,79.415,78.095,79.538,86.458,92.589,78.667,13.333,8,23138,3624,1852,33,59,10,6,141,60.476,87.51,84.613,90.612,22644,4118,2346,24990,26762,80,75
lemurs_0.02_0.5_0.8_0.2_singlekalman,68.623,62.819,77.494,71.844,71.758,80.737,83.949,80.657,73.926,89.544,75.336,67.459,77.05,77.837,77.274,88.697,88.591,80,16,4,23737,3025,3057,60,60,12,3,158,57.392,85.988,86.04,85.937,23026,3736,3768,26794,26762,90,75
lemurs_0.02_0.5_0.8_0.3_doublekalman,70.1,64.145,79,69.79,76.091,82.139,84.947,81.061,73.622,90.475,76.505,69.218,80.921,78.15,81.033,86.376,94.174,78.667,13.333,8,23116,3646,1430,30,59,10,6,139,62.048,88.372,84.713,92.361,22671,4091,1875,24546,26762,78,75
lemurs_0.02_0.5_0.8_0.3_singlekalman,68.323,62.576,77.112,71.579,71.777,80.342,83.775,80.706,73.606,88.998,75.351,67.061,76,77.984,76.213,87.968,88.212,80,14.667,5.3333,23542,3220,3146,57,60,11,4,159,56.633,85.325,85.207,85.443,22803,3959,3885,26688,26762,90,75
lemurs_0.02_0.5_0.8_0.4_doublekalman,69.922,63.99,78.8,69.48,76.296,81.884,84.941,81.132,73.361,89.817,76.711,68.9,80.528,78.216,80.655,85.861,94.284,78.667,12,9.3333,22978,3784,1393,34,59,9,7,137,61.825,87.732,83.813,92.036,22430,4332,1941,24371,26762,82,75
lemurs_0.02_0.5_0.8_0.4_singlekalman,68.584,63.49,76.634,71.359,73.247,79.866,83.812,80.783,73.251,89.083,75.554,67.306,78.111,78.02,78.298,87.86,90.185,80,14.667,5.3333,23513,3249,2559,50,60,11,4,157,58.799,85.324,84.224,86.453,22540,4222,3532,26072,26762,93,75
lemurs_0.02_0.5_0.8_0.5_doublekalman,69.053,64.048,76.892,69.417,76.487,80.032,83.772,81.147,72.401,88.445,76.645,67.789,80.842,78.253,80.98,85.868,94.615,78.667,12,9.3333,22980,3782,1308,37,59,9,7,134,62.169,85.767,81.803,90.135,21892,4870,2396,24288,26762,84,75
lemurs_0.02_0.5_0.8_0.5_singlekalman,68.103,63.726,75.36,71.317,73.628,78.713,83.047,80.806,72.592,88.406,75.566,66.804,78.611,78.035,78.843,87.852,90.699,80,14.667,5.3333,23511,3251,2411,62,60,11,4,150,59.315,84.272,82.95,85.638,22199,4563,3723,25922,26762,94,75
lemurs_0.02_0.5_0.8_0.6_doublekalman,69.054,64.013,76.977,69.492,76.328,79.95,84.558,81.128,72.466,88.536,76.543,67.768,80.626,78.225,80.805,85.924,94.377,78.667,12,9.3333,22995,3767,1370,48,59,9,7,134,61.915,85.833,81.989,90.055,21942,4820,2423,24365,26762,86,75
lemurs_0.02_0.5_0.8_0.6_singlekalman,67.9,63.836,74.87,71.27,73.827,78.028,83.449,80.809,72.305,87.952,75.576,66.47,78.933,78.026,79.198,87.867,91.02,80,14.667,5.3333,23515,3247,2320,71,60,11,4,152,59.625,83.849,82.397,85.353,22051,4711,3784,25835,26762,98,75
lemurs_0.02_0.5_0.8_0.7_doublekalman,69.431,64.151,77.592,69.328,76.744,80.445,85.173,81.16,72.687,89.055,76.652,68.262,80.857,78.286,80.98,85.659,94.821,78.667,12,9.3333,22924,3838,1252,33,59,9,7,132,62.258,86.588,82.404,91.219,22053,4709,2123,24176,26762,84,75
lemurs_0.02_0.5_0.8_0.7_singlekalman,68.196,63.836,75.464,71.109,74.008,78.576,83.877,80.814,72.528,88.358,75.628,66.823,78.989,78.061,79.224,87.654,91.227,78.667,16,5.3333,23458,3304,2256,63,59,12,4,150,59.758,84.522,82.867,86.245,22177,4585,3537,25714,26762,99,75
lemurs_0.02_0.5_0.8_0.8_doublekalman,69.57,64.342,77.612,69.31,77.068,80.532,85.017,81.218,72.705,89.109,76.842,68.474,81.145,78.305,81.257,85.595,95.176,78.667,12,9.3333,22907,3855,1161,30,59,9,7,125,62.575,86.705,82.341,91.557,22036,4726,2032,24068,26762,85,75
lemurs_0.02_0.5_0.8_0.8_singlekalman,68.637,64.48,75.614,71.136,74.871,78.729,84.077,80.872,72.636,88.846,75.808,67.352,79.856,78.103,80.035,87.523,92.119,78.667,16,5.3333,23423,3339,2004,48,59,12,4,143,60.69,85.087,82.965,87.321,22203,4559,3224,25427,26762,100,75
lemurs_0.02_0.5_0.8_0.9_doublekalman,69.488,64.346,77.439,69.278,77.116,80.478,84.634,81.217,72.603,88.971,76.832,68.358,81.074,78.304,81.212,85.524,95.2,78.667,12,9.3333,22888,3874,1154,37,59,9,7,128,62.519,86.556,82.158,91.452,21987,4775,2055,24042,26762,85,75
lemurs_0.02_0.5_0.8_0.9_singlekalman,69.06,64.53,76.443,71.088,74.986,79.459,84.579,80.871,73.025,89.405,75.814,67.782,79.901,78.104,80.087,87.445,92.239,78.667,16,5.3333,23402,3360,1969,50,59,12,4,147,60.754,85.55,83.327,87.896,22300,4462,3071,25371,26762,101,75
lemurs_0.02_0.5_0.8_0_doublekalman,68.651,62.883,77.387,69.685,74.43,80.82,83.738,81.022,72.778,88.442,76.363,67.537,78.582,78.138,78.739,86.182,92.05,78.667,13.333,8,23064,3698,1992,42,59,10,6,147,59.74,86.283,83.533,89.22,22355,4407,2701,25056,26762,81,75
lemurs_0.02_0.5_0.8_0_singlekalman,67.142,61.908,75.425,71.752,70.667,79.027,82.555,80.616,72.834,87.5,75.125,65.735,75.215,77.847,75.469,88.502,87.164,80,16,4,23685,3077,3488,68,60,12,3,166,55.609,83.916,84.56,83.281,22630,4132,4543,27173,26762,92,75
lemurs_0.02_0.5_0.8_1_doublekalman,69.614,64.464,77.567,69.21,77.378,80.593,84.787,81.225,72.631,89.142,76.872,68.524,81.216,78.333,81.335,85.39,95.467,78.667,12,9.3333,22852,3910,1085,32,59,9,7,126,62.714,86.724,82.146,91.841,21984,4778,1953,23937,26762,86,75
lemurs_0.02_0.5_0.8_1_singlekalman,68.959,64.604,76.163,71.131,75.036,79.187,84.457,80.877,72.904,89.176,75.813,67.607,79.987,78.098,80.155,87.475,92.278,78.667,16,5.3333,23410,3352,1959,45,59,12,4,147,60.827,85.439,83.215,87.784,22270,4492,3099,25369,26762,101,75
lemurs_0.02_0.5_0.9_0.1_doublekalman,68.98,62.653,78.318,69.582,74.236,81.603,84.552,81.014,73.187,89.172,76.311,68.048,78.32,78.126,78.477,86.103,91.863,78.667,13.333,8,23043,3719,2041,42,59,10,6,150,59.486,86.788,84.067,89.691,22498,4264,2586,25084,26762,78,75
lemurs_0.02_0.5_0.9_0.1_singlekalman,67.79,61.76,76.971,71.871,70.352,80.347,83.499,80.621,73.67,88.355,75.202,66.444,74.748,77.828,75.002,88.581,86.708,78.667,17.333,4,23706,3056,3634,68,59,13,3,163,55.108,84.755,85.67,83.859,22927,3835,4413,27340,26762,89,75
lemurs_0.02_0.5_0.9_0.2_doublekalman,69.168,62.651,78.741,69.561,74.262,82.123,84.453,81.025,73.377,89.365,76.316,68.2,78.484,78.128,78.619,86.145,91.966,78.667,13.333,8,23054,3708,2014,36,59,10,6,148,59.643,87.17,84.411,90.115,22590,4172,2478,25068,26762,78,75
lemurs_0.02_0.5_0.9_0.2_singlekalman,67.89,61.837,77.098,71.848,70.471,80.458,83.546,80.615,73.72,88.534,75.175,66.555,74.942,77.839,75.185,88.57,86.872,78.667,17.333,4,23703,3059,3582,65,59,13,3,161,55.314,84.93,85.76,84.116,22951,3811,4334,27285,26762,89,75
lemurs_0.02_0.5_0.9_0.3_doublekalman,69.65,63.507,78.773,69.615,75.424,82.109,84.634,81.063,73.422,89.863,76.447,68.698,79.856,78.178,79.975,86.137,93.324,78.667,13.333,8,23052,3710,1649,32,59,10,6,143,61.059,87.768,84.388,91.429,22584,4178,2117,24701,26762,78,75
lemurs_0.02_0.5_0.9_0.3_singlekalman,67.24,62.038,75.499,71.9,70.708,79.197,82.305,80.65,72.94,87.378,75.291,65.788,75.017,77.889,75.282,88.484,87.017,78.667,17.333,4,23680,3082,3533,71,59,13,3,162,55.452,83.913,84.62,83.218,22646,4116,4567,27213,26762,87,75
lemurs_0.02_0.5_0.9_0.4_doublekalman,69.674,63.507,78.831,69.893,75.072,82.152,84.467,81.048,73.593,89.91,76.485,68.767,79.314,78.164,79.448,86.275,92.667,78.667,13.333,8,23089,3673,1827,36,59,10,6,143,60.475,87.778,84.751,91.03,22681,4081,2235,24916,26762,77,75
lemurs_0.02_0.5_0.9_0.4_singlekalman,67.435,61.801,76.168,71.944,70.356,79.641,82.842,80.642,73.303,87.793,75.269,66.08,74.628,77.871,74.882,88.57,86.615,78.667,17.333,4,23703,3059,3663,68,59,13,3,159,55.029,84.282,85.233,83.352,22810,3952,4556,27366,26762,88,75
lemurs_0.02_0.5_0.9_0.5_doublekalman,68.83,63.491,77.071,69.822,75.131,80.57,83.04,81.043,72.692,88.656,76.42,67.752,79.523,78.162,79.676,86.305,92.867,78.667,13.333,8,23097,3665,1774,41,59,10,6,140,60.676,85.852,82.819,89.116,22164,4598,2707,24871,26762,77,75
lemurs_0.02_0.5_0.9_0.5_singlekalman,67.353,62.251,75.471,71.882,70.998,79.082,82.376,80.647,72.924,87.743,75.255,66.031,75.697,77.862,75.97,88.607,87.518,78.667,17.333,4,23713,3049,3382,73,59,13,3,155,56.081,83.855,84.377,83.34,22581,4181,4514,27095,26762,88,75
lemurs_0.02_0.5_0.9_0.6_doublekalman,68.536,63.24,76.73,69.919,74.659,80.306,82.638,81.019,72.576,88.382,76.319,67.453,79.075,78.138,79.28,86.466,92.327,78.667,13.333,8,23140,3622,1923,55,59,10,6,140,60.171,85.712,82.991,88.617,22210,4552,2853,25063,26762,77,75
lemurs_0.02_0.5_0.9_0.6_singlekalman,67.568,62.399,75.741,71.905,71.187,79.209,82.602,80.69,73.076,87.884,75.431,66.291,76.179,77.857,76.414,88.712,87.826,80,16,4,23741,3021,3291,63,60,12,3,154,56.536,84.374,84.799,83.952,22694,4068,4338,27032,26762,89,75
lemurs_0.02_0.5_0.9_0.7_doublekalman,68.429,63.159,76.59,69.534,75.057,79.923,82.939,81.099,72.309,87.8,76.491,67.16,79.176,78.214,79.377,86.01,92.841,78.667,12,9.3333,23018,3744,1775,54,59,9,7,136,60.437,84.966,81.84,88.339,21902,4860,2891,24793,26762,81,75
lemurs_0.02_0.5_0.9_0.7_singlekalman,67.25,62.981,74.425,71.314,72.638,77.976,81.886,80.785,72.112,86.908,75.531,65.642,77.334,78.031,77.603,87.89,89.522,80,14.667,5.3333,23521,3241,2753,72,60,11,4,155,58.025,83.004,82.247,83.775,22011,4751,4263,26274,26762,91,75
lemurs_0.02_0.5_0.9_0.8_doublekalman,68.721,63.82,76.473,69.547,75.993,79.847,83.435,81.136,72.255,88.039,76.538,67.383,80.274,78.23,80.465,85.991,93.961,78.667,12,9.3333,23013,3749,1479,51,59,9,7,129,61.554,85.574,81.945,89.539,21930,4832,2562,24492,26762,83,75
lemurs_0.02_0.5_0.9_0.8_singlekalman,67.448,63.657,74.118,71.28,73.587,77.661,82.361,80.816,71.936,87.036,75.563,65.767,78.563,78.05,78.832,87.848,90.692,80,14.667,5.3333,23510,3252,2413,72,60,11,4,143,59.281,83.333,82.027,84.682,21952,4810,3971,25923,26762,94,75
lemurs_0.02_0.5_0.9_0.9_doublekalman,69.501,64.208,77.646,69.438,76.676,80.662,84.656,81.152,72.783,89.197,76.708,68.421,80.775,78.263,80.913,85.737,94.673,78.667,12,9.3333,22945,3817,1291,37,59,9,7,134,62.138,86.552,82.468,91.063,22070,4692,2166,24236,26762,83,75
lemurs_0.02_0.5_0.9_0.9_singlekalman,67.804,63.893,74.579,71.252,73.932,78.067,82.647,80.83,72.16,87.464,75.69,66.201,78.892,78.053,79.142,87.759,91.059,78.667,16,5.3333,23486,3276,2306,67,59,12,4,149,59.631,83.678,82.161,85.251,21988,4774,3804,25792,26762,97,75
lemurs_0.02_0.5_0.9_0_doublekalman,68.258,62.776,76.662,70.052,73.849,80.259,83.298,80.991,72.613,88.175,76.233,67.218,78.204,78.118,78.372,86.615,91.31,78.667,14.667,6.6667,23180,3582,2206,45,59,11,5,151,59.251,85.898,83.69,88.226,22397,4365,2989,25386,26762,80,75
lemurs_0.02_0.5_0.9_0_singlekalman,67.014,61.255,75.923,71.866,69.701,79.367,83.16,80.599,73.135,87.279,75.109,65.554,73.731,77.847,74.012,88.558,85.891,78.667,17.333,4,23700,3062,3893,75,59,13,3,169,54.113,83.565,84.863,82.307,22711,4051,4882,27593,26762,91,75
lemurs_0.02_0.5_0.9_1_doublekalman,69.545,64.201,77.729,69.312,76.856,80.725,84.576,81.201,72.76,89.117,76.838,68.476,80.839,78.3,80.969,85.577,94.891,78.667,12,9.3333,22902,3860,1233,35,59,9,7,129,62.269,86.697,82.442,91.415,22063,4699,2072,24135,26762,83,75
lemurs_0.02_0.5_0.9_1_singlekalman,68.171,63.928,75.304,71.032,74.23,78.481,83.516,80.828,72.415,87.89,75.681,66.517,79.09,78.101,79.34,87.516,91.456,78.667,16,5.3333,23421,3341,2188,67,59,12,4,145,59.925,84.188,82.374,86.083,22045,4717,3564,25609,26762,98,75
lemurs_0.02_0.6_0.7_0.1_doublekalman,69.655,63.871,78.36,69.267,76.379,81.34,85.137,81.12,73.039,89.581,76.601,68.62,80.805,78.204,80.928,85.808,94.619,78.667,13.333,8,22964,3798,1306,33,59,10,6,128,62.102,87.533,83.458,92.027,22335,4427,1935,24270,26762,81,75
lemurs_0.02_0.6_0.7_0.1_singlekalman,69.223,64.111,77.235,70.806,74.776,80.336,84.363,80.954,73.274,89.153,76.213,67.946,80.17,78.056,80.342,87.516,92.423,78.667,16,5.3333,23421,3341,1920,46,59,12,4,161,60.966,86.866,84.56,89.302,22630,4132,2711,25341,26762,91,75
lemurs_0.02_0.6_0.7_0.2_doublekalman,69.84,64.36,78.173,69.353,76.979,81.111,85.1,81.148,73,89.724,76.709,68.826,81.451,78.219,81.552,85.823,95.259,78.667,13.333,8,22968,3794,1143,27,59,10,6,127,62.758,87.685,83.342,92.505,22304,4458,1807,24111,26762,82,75
lemurs_0.02_0.6_0.7_0.2_singlekalman,69.462,64.498,77.275,70.825,75.284,80.41,84.325,80.969,73.313,89.68,76.244,68.376,80.738,78.061,80.932,87.505,93.013,78.667,16,5.3333,23418,3344,1759,52,59,12,4,163,61.54,87.337,84.751,90.086,22681,4081,2496,25177,26762,91,75
lemurs_0.02_0.6_0.7_0.3_doublekalman,69.4,64.769,76.8,69.404,77.54,79.92,84.211,81.19,72.354,88.804,76.811,68.212,81.922,78.281,82.019,85.763,95.817,78.667,13.333,8,22952,3810,1002,26,59,10,6,128,63.295,86.809,82.255,91.897,22013,4749,1941,23954,26762,82,75
lemurs_0.02_0.6_0.7_0.3_singlekalman,69.057,64.679,76.237,70.83,75.553,79.29,84.272,80.991,72.8,88.807,76.292,67.752,81.122,78.079,81.306,87.527,93.364,78.667,16,5.3333,23424,3338,1665,49,59,12,4,153,61.936,86.347,83.648,89.226,22386,4376,2703,25089,26762,93,75
